tweet_id,arg_id,message
2199,2199-7,0
2200,2200-0,1
2200,2200-1,0
2200,2200-2,0
2200,2200-3,0
2201,2201-0,0
2201,2201-1,1
2201,2201-2,0
2202,2202-0,0
2202,2202-1,0
2203,2203-0,0
2203,2203-1,1
2203,2203-2,0
2204,2204-0,0
2204,2204-1,0
2205,2205-0,0
2205,2205-1,0
2206,2206-0,0
2207,2207-0,0
2207,2207-1,0
2207,2207-2,0
2208,2208-0,0
2208,2208-1,0
2208,2208-2,0
2208,2208-3,0
2208,2208-4,0
2209,2209-0,0
2210,2210-0,0
2211,2211-0,1
2211,2211-1,0
2211,2211-2,0
2211,2211-3,0
2211,2211-4,0
2211,2211-5,0
2211,2211-6,0
2211,2211-7,0
2211,2211-8,0
2212,2212-0,0
2212,2212-1,0
2212,2212-2,0
2213,2213-0,0
2213,2213-1,1
2213,2213-2,0
2214,2214-0,0
2214,2214-1,0
2215,2215-0,1
2215,2215-1,0
2215,2215-2,0
2216,2216-0,0
2217,2217-0,0
2217,2217-1,0
2218,2218-0,0
2218,2218-1,0
2218,2218-2,0
2218,2218-3,0
2218,2218-4,0
2218,2218-5,0
2218,2218-6,0
2219,2219-0,0
2219,2219-1,1
2220,2220-0,0
2220,2220-1,0
2220,2220-2,0
2221,2221-0,0
2221,2221-1,0
2221,2221-2,0
2221,2221-3,0
2222,2222-0,0
2223,2223-0,1
2223,2223-1,0
2223,2223-2,0
2224,2224-0,0
2225,2225-0,1
2225,2225-1,0
2226,2226-0,1
2227,2227-0,0
2227,2227-1,0
2227,2227-2,0
2227,2227-3,1
2228,2228-0,0
2228,2228-1,1
2228,2228-2,0
2229,2229-0,0
2229,2229-1,0
2229,2229-2,0
2230,2230-0,0
2230,2230-1,1
2230,2230-2,0
2230,2230-3,0
2230,2230-4,0
2231,2231-0,1
2231,2231-1,0
2232,2232-0,0
2233,2233-0,0
2233,2233-1,0
2233,2233-2,0
2233,2233-3,0
2233,2233-4,0
2233,2233-5,1
2233,2233-6,0
2233,2233-7,0
2233,2233-8,0
2234,2234-0,0
2235,2235-0,0
2236,2236-0,0
2236,2236-1,0
2237,2237-0,0
2237,2237-1,1
2237,2237-2,0
2238,2238-0,0
2238,2238-1,1
2238,2238-2,0
2238,2238-3,0
2238,2238-4,0
2239,2239-0,0
2240,2240-0,0
2241,2241-0,0
2241,2241-1,0
2241,2241-2,0
2241,2241-3,1
2241,2241-4,0
2242,2242-0,0
2242,2242-1,0
2243,2243-0,0
2243,2243-1,0
2243,2243-2,0
2243,2243-3,1
2243,2243-4,0
2243,2243-5,0
2244,2244-0,1
2244,2244-1,0
2244,2244-2,0
2244,2244-3,0
2244,2244-4,0
2244,2244-5,0
2244,2244-6,0
2244,2244-7,0
2244,2244-8,0
2245,2245-0,0
2245,2245-1,1
2245,2245-2,0
2245,2245-3,0
2245,2245-4,0
2245,2245-5,0
2245,2245-6,0
2245,2245-7,0
2246,2246-0,0
2246,2246-1,0
2247,2247-0,1
2247,2247-1,0
2247,2247-2,0
2247,2247-3,0
2247,2247-4,0
2247,2247-5,0
2247,2247-6,0
2248,2248-0,0
2248,2248-1,0
2248,2248-2,0
2249,2249-0,0
2249,2249-1,1
2249,2249-2,0
2249,2249-3,0
2249,2249-4,0
2250,2250-0,0
2250,2250-1,1
2250,2250-2,0
2250,2250-3,0
2251,2251-0,0
2251,2251-1,0
2251,2251-2,0
2251,2251-3,1
2252,2252-0,0
2252,2252-1,0
2253,2253-0,0
2254,2254-0,0
2254,2254-1,1
2254,2254-2,0
2254,2254-3,0
2255,2255-0,0
2255,2255-1,0
2256,2256-0,0
2256,2256-1,0
2256,2256-2,0
2256,2256-3,1
2256,2256-4,0
2256,2256-5,0
2257,2257-0,0
2257,2257-1,0
2257,2257-2,0
2257,2257-3,0
2257,2257-4,0
2257,2257-5,0
2257,2257-6,0
2257,2257-7,0
2258,2258-0,0
2258,2258-1,0
2258,2258-2,0
2258,2258-3,0
2258,2258-4,0
2258,2258-5,0
2258,2258-6,0
2258,2258-7,0
2258,2258-8,0
2258,2258-9,0
2258,2258-10,0
2258,2258-11,0
2258,2258-12,0
2259,2259-0,0
2259,2259-1,0
2260,2260-0,0
2260,2260-1,0
2260,2260-2,0
2260,2260-3,0
2260,2260-4,0
2260,2260-5,0
2260,2260-6,0
2260,2260-7,1
2260,2260-8,0
2261,2261-0,1
2261,2261-1,0
2261,2261-2,0
2261,2261-3,0
2261,2261-4,0
2261,2261-5,0
2262,2262-0,1
2262,2262-1,0
2263,2263-0,0
2263,2263-1,0
2264,2264-0,0
2264,2264-1,1
2265,2265-0,0
2265,2265-1,0
2265,2265-2,0
2266,2266-0,1
2266,2266-1,0
2267,2267-0,1
2267,2267-1,0
2267,2267-2,0
2267,2267-3,0
2268,2268-0,0
2268,2268-1,0
2269,2269-0,0
2269,2269-1,1
2269,2269-2,0
2269,2269-3,0
2270,2270-0,0
2271,2271-0,0
2271,2271-1,0
2271,2271-2,0
2272,2272-0,0
2273,2273-0,0
2274,2274-0,0
2274,2274-1,0
2274,2274-2,1
2274,2274-3,0
2274,2274-4,0
2274,2274-5,0
2274,2274-6,0
2275,2275-0,0
2275,2275-1,0
2276,2276-0,0
2276,2276-1,0
2277,2277-0,0
2277,2277-1,0
2277,2277-2,0
2278,2278-0,0
2278,2278-1,1
2278,2278-2,0
2279,2279-0,0
2279,2279-1,0
2280,2280-0,0
2280,2280-1,0
2280,2280-2,1
2280,2280-3,0
2280,2280-4,0
2280,2280-5,0
2280,2280-6,0
2280,2280-7,0
2280,2280-8,0
2280,2280-9,0
2280,2280-10,0
2281,2281-0,0
2281,2281-1,0
2281,2281-2,0
2281,2281-3,0
2281,2281-4,0
2281,2281-5,0
2282,2282-0,0
2282,2282-1,0
2282,2282-2,0
2282,2282-3,0
2282,2282-4,1
2283,2283-0,0
2283,2283-1,0
2283,2283-2,0
2283,2283-3,0
2283,2283-4,0
2283,2283-5,0
2283,2283-6,1
2284,2284-0,0
2284,2284-1,0
2285,2285-0,0
2285,2285-1,0
2285,2285-2,0
2285,2285-3,0
2285,2285-4,1
2286,2286-0,0
2287,2287-0,0
2288,2288-0,1
2288,2288-1,0
2288,2288-2,0
2288,2288-3,0
2288,2288-4,0
2288,2288-5,0
2288,2288-6,0
2289,2289-0,1
2289,2289-1,0
2289,2289-2,0
2289,2289-3,0
2289,2289-4,0
2290,2290-0,0
2291,2291-0,0
2292,2292-0,1
2292,2292-1,0
2292,2292-2,0
2292,2292-3,0
2292,2292-4,0
2292,2292-5,0
2292,2292-6,0
2293,2293-0,0
2294,2294-0,1
2294,2294-1,0
2294,2294-2,0
2295,2295-0,0
2295,2295-1,0
2295,2295-2,0
2295,2295-3,0
2295,2295-4,0
2295,2295-5,0
2296,2296-0,1
2296,2296-1,0
2296,2296-2,0
2296,2296-3,0
2296,2296-4,0
2296,2296-5,0
2297,2297-0,1
2297,2297-1,0
2297,2297-2,0
2297,2297-3,0
2297,2297-4,0
2297,2297-5,0
2297,2297-6,0
2297,2297-7,0
2298,2298-0,0
2299,2299-0,0
2299,2299-1,0
2300,2300-0,0
2301,2301-0,1
2301,2301-1,0
2301,2301-2,0
2302,2302-0,0
2302,2302-1,0
2302,2302-2,0
2302,2302-3,0
2302,2302-4,0
2302,2302-5,0
2303,2303-0,0
2304,2304-0,0
2304,2304-1,0
2304,2304-2,0
2305,2305-0,0
2305,2305-1,0
2306,2306-0,0
2306,2306-1,0
2306,2306-2,0
2306,2306-3,0
2306,2306-4,0
2306,2306-5,0
2306,2306-6,0
2306,2306-7,0
2306,2306-8,0
2306,2306-9,0
2307,2307-0,1
2307,2307-1,0
2308,2308-0,0
2308,2308-1,1
2308,2308-2,0
2308,2308-3,0
2309,2309-0,0
2310,2310-0,0
2310,2310-1,1
2310,2310-2,0
2310,2310-3,0
2311,2311-0,0
2311,2311-1,0
2311,2311-2,0
2311,2311-3,0
2311,2311-4,0
2311,2311-5,0
2312,2312-0,1
2312,2312-1,0
2312,2312-2,0
2312,2312-3,0
2312,2312-4,0
2312,2312-5,0
2312,2312-6,0
2312,2312-7,0
2313,2313-0,0
2313,2313-1,1
2313,2313-2,0
2314,2314-0,0
2314,2314-1,0
2315,2315-0,1
2315,2315-1,0
2316,2316-0,0
2316,2316-1,0
2316,2316-2,0
2317,2317-0,1
2317,2317-1,0
2317,2317-2,0
2317,2317-3,0
2318,2318-0,0
2318,2318-1,0
2319,2319-0,0
2319,2319-1,0
2319,2319-2,0
2319,2319-3,0
2319,2319-4,0
2320,2320-0,0
2320,2320-1,0
2320,2320-2,1
2320,2320-3,0
2320,2320-4,0
2321,2321-0,1
2321,2321-1,0
2322,2322-0,0
2322,2322-1,0
2323,2323-0,0
2323,2323-1,1
2324,2324-0,0
2324,2324-1,1
2324,2324-2,0
2324,2324-3,0
2325,2325-0,1
2325,2325-1,0
2326,2326-0,0
2326,2326-1,0
2327,2327-0,0
2328,2328-0,1
2328,2328-1,0
2328,2328-2,0
2329,2329-0,0
2329,2329-1,0
2329,2329-2,0
2330,2330-0,0
2331,2331-0,0
2331,2331-1,0
2331,2331-2,1
2331,2331-3,0
2332,2332-0,1
2332,2332-1,0
2332,2332-2,0
2332,2332-3,0
2333,2333-0,1
2333,2333-1,0
2333,2333-2,0
2333,2333-3,0
2334,2334-0,0
2335,2335-0,0
2336,2336-0,0
2336,2336-1,1
2336,2336-2,0
2337,2337-0,1
2337,2337-1,0
2337,2337-2,0
2337,2337-3,0
2338,2338-0,0
2339,2339-0,0
2339,2339-1,0
2339,2339-2,0
2340,2340-0,0
2340,2340-1,0
2341,2341-0,0
2342,2342-0,0
2342,2342-1,0
2342,2342-2,0
2342,2342-3,0
2343,2343-0,0
2343,2343-1,0
2344,2344-0,0
2345,2345-0,1
2345,2345-1,0
2345,2345-2,0
2345,2345-3,0
2345,2345-4,0
2345,2345-5,0
2345,2345-6,0
2345,2345-7,0
2345,2345-8,0
2345,2345-9,0
2345,2345-10,0
2346,2346-0,1
2346,2346-1,0
2347,2347-0,1
2347,2347-1,0
2348,2348-0,1
2348,2348-1,0
2349,2349-0,1
2349,2349-1,0
2350,2350-0,1
2350,2350-1,0
2351,2351-0,0
2351,2351-1,0
2352,2352-0,0
2352,2352-1,1
2352,2352-2,0
2353,2353-0,0
2353,2353-1,1
2354,2354-0,1
2354,2354-1,0
2354,2354-2,0
2354,2354-3,0
2355,2355-0,1
2355,2355-1,0
2356,2356-0,0
2356,2356-1,0
2356,2356-2,0
2357,2357-0,0
2358,2358-0,0
2359,2359-0,0
2360,2360-0,0
2360,2360-1,0
2361,2361-0,0
2361,2361-1,0
2361,2361-2,0
2361,2361-3,1
2362,2362-0,1
2362,2362-1,0
2362,2362-2,0
2362,2362-3,0
2362,2362-4,0
2362,2362-5,0
2363,2363-0,0
2364,2364-0,0
2364,2364-1,0
2365,2365-0,1
2365,2365-1,0
2365,2365-2,0
2365,2365-3,0
2365,2365-4,0
2365,2365-5,0
2365,2365-6,0
2365,2365-7,0
2365,2365-8,0
2366,2366-0,1
2366,2366-1,0
2367,2367-0,1
2367,2367-1,0
2367,2367-2,0
2367,2367-3,0
2368,2368-0,0
2368,2368-1,0
2369,2369-0,0
2369,2369-1,0
2369,2369-2,0
2369,2369-3,0
2369,2369-4,1
2369,2369-5,0
2369,2369-6,0
2369,2369-7,0
2369,2369-8,0
2369,2369-9,0
2369,2369-10,0
2369,2369-11,0
2369,2369-12,0
2370,2370-0,0
2370,2370-1,0
2370,2370-2,0
2371,2371-0,1
2371,2371-1,0
2371,2371-2,0
2372,2372-0,1
2372,2372-1,0
2372,2372-2,0
2372,2372-3,0
2373,2373-0,0
2373,2373-1,0
2373,2373-2,0
2373,2373-3,0
2373,2373-4,0
2373,2373-5,0
2374,2374-0,0
2375,2375-0,0
2375,2375-1,0
2376,2376-0,1
2376,2376-1,0
2376,2376-2,0
2376,2376-3,0
2377,2377-0,0
2377,2377-1,0
2378,2378-0,0
2378,2378-1,0
2378,2378-2,1
2378,2378-3,0
2379,2379-0,1
2379,2379-1,0
2380,2380-0,0
2380,2380-1,0
2380,2380-2,1
2380,2380-3,0
2381,2381-0,1
2381,2381-1,0
2382,2382-0,0
2383,2383-0,0
2383,2383-1,0
2383,2383-2,0
2383,2383-3,1
2383,2383-4,0
2384,2384-0,0
2384,2384-1,0
2384,2384-2,0
2384,2384-3,0
2384,2384-4,0
2384,2384-5,0
2384,2384-6,0
2384,2384-7,0
2384,2384-8,1
2384,2384-9,0
2384,2384-10,0
2385,2385-0,0
2385,2385-1,0
2385,2385-2,0
2385,2385-3,0
2385,2385-4,0
2385,2385-5,0
2385,2385-6,0
2385,2385-7,0
2385,2385-8,0
2386,2386-0,1
2386,2386-1,0
2386,2386-2,0
2386,2386-3,0
2386,2386-4,0
2387,2387-0,0
2387,2387-1,0
2387,2387-2,1
2388,2388-0,0
2388,2388-1,0
2389,2389-0,0
2389,2389-1,1
2390,2390-0,0
2390,2390-1,0
2390,2390-2,0
2390,2390-3,0
2390,2390-4,0
2390,2390-5,1
2391,2391-0,0
2391,2391-1,0
2391,2391-2,0
2391,2391-3,0
2391,2391-4,0
2392,2392-0,0
2393,2393-0,0
2393,2393-1,0
2393,2393-2,0
2393,2393-3,0
2393,2393-4,1
2393,2393-5,0
2393,2393-6,0
2394,2394-0,0
2394,2394-1,0
2394,2394-2,0
2394,2394-3,0
2394,2394-4,1
2395,2395-0,0
2395,2395-1,1
2395,2395-2,0
2395,2395-3,0
2395,2395-4,0
2395,2395-5,0
2395,2395-6,0
2395,2395-7,0
2395,2395-8,0
2395,2395-9,0
2395,2395-10,0
2395,2395-11,0
2395,2395-12,0
2395,2395-13,0
2395,2395-14,0
2395,2395-15,0
2395,2395-16,0
2395,2395-17,0
2395,2395-18,0
2395,2395-19,0
2395,2395-20,0
2395,2395-21,0
2396,2396-0,0
2396,2396-1,0
2397,2397-0,1
2397,2397-1,0
2397,2397-2,0
2397,2397-3,0
2398,2398-0,1
2398,2398-1,0
2398,2398-2,0
2398,2398-3,0
2399,2399-0,1
2399,2399-1,0
2399,2399-2,0
2399,2399-3,0
2399,2399-4,0
2399,2399-5,0
2399,2399-6,0
2399,2399-7,0
2399,2399-8,0
2400,2400-0,0
2400,2400-1,0
2400,2400-2,0
2401,2401-0,0
2402,2402-0,0
2402,2402-1,0
2403,2403-0,0
2403,2403-1,1
2403,2403-2,0
2403,2403-3,0
2404,2404-0,1
2404,2404-1,0
2404,2404-2,0
2405,2405-0,1
2405,2405-1,0
2406,2406-0,0
2406,2406-1,0
2406,2406-2,0
2406,2406-3,0
2406,2406-4,0
2406,2406-5,0
2406,2406-6,0
2406,2406-7,0
2406,2406-8,1
2406,2406-9,0
2407,2407-0,1
2407,2407-1,0
2407,2407-2,0
2407,2407-3,0
2408,2408-0,0
2408,2408-1,0
2408,2408-2,0
2408,2408-3,0
2408,2408-4,0
2409,2409-0,0
2410,2410-0,0
2410,2410-1,0
2410,2410-2,0
2410,2410-3,1
2410,2410-4,0
2411,2411-0,0
2411,2411-1,0
2411,2411-2,1
2411,2411-3,0
2411,2411-4,0
2411,2411-5,0
2411,2411-6,0
2411,2411-7,0
2412,2412-0,0
2412,2412-1,0
2413,2413-0,0
2413,2413-1,0
2413,2413-2,0
2413,2413-3,0
2413,2413-4,0
2413,2413-5,0
2414,2414-0,0
2414,2414-1,0
2415,2415-0,0
2415,2415-1,1
2415,2415-2,0
2415,2415-3,0
2416,2416-0,0
2417,2417-0,0
2417,2417-1,0
2417,2417-2,0
2417,2417-3,0
2417,2417-4,0
2418,2418-0,0
2418,2418-1,0
2419,2419-0,0
2420,2420-0,0
2420,2420-1,0
2421,2421-0,0
2421,2421-1,1
2421,2421-2,0
2421,2421-3,0
2421,2421-4,0
2421,2421-5,0
2421,2421-6,0
2421,2421-7,0
2422,2422-0,0
2422,2422-1,0
2422,2422-2,0
2422,2422-3,0
2422,2422-4,0
2422,2422-5,0
2422,2422-6,1
2422,2422-7,0
2423,2423-0,0
2424,2424-0,0
2424,2424-1,1
2425,2425-0,0
2426,2426-0,0
2426,2426-1,0
2426,2426-2,0
2426,2426-3,1
2426,2426-4,0
2427,2427-0,0
2427,2427-1,0
2427,2427-2,0
2428,2428-0,1
2428,2428-1,0
2428,2428-2,0
2429,2429-0,0
2430,2430-0,0
2430,2430-1,0
2430,2430-2,0
2430,2430-3,0
2430,2430-4,0
2430,2430-5,0
2431,2431-0,1
2431,2431-1,0
2431,2431-2,0
2432,2432-0,0
2433,2433-0,0
2434,2434-0,0
2435,2435-0,0
2435,2435-1,0
2435,2435-2,1
2435,2435-3,0
2435,2435-4,0
2435,2435-5,0
2435,2435-6,0
2435,2435-7,0
2435,2435-8,0
2435,2435-9,0
2435,2435-10,0
2436,2436-0,0
2436,2436-1,0
2436,2436-2,0
2436,2436-3,0
2436,2436-4,0
2436,2436-5,0
2436,2436-6,0
2437,2437-0,0
2438,2438-0,0
2438,2438-1,0
2438,2438-2,0
2439,2439-0,1
2439,2439-1,0
2439,2439-2,0
2439,2439-3,0
2440,2440-0,0
2440,2440-1,0
2440,2440-2,0
2441,2441-0,0
2441,2441-1,0
2442,2442-0,0
2442,2442-1,0
2442,2442-2,0
2443,2443-0,0
2444,2444-0,0
2444,2444-1,0
2444,2444-2,0
2444,2444-3,0
2444,2444-4,0
2445,2445-0,0
2446,2446-0,0
2446,2446-1,0
2446,2446-2,0
2447,2447-0,0
2448,2448-0,0
2448,2448-1,1
2449,2449-0,0
2450,2450-0,0
2450,2450-1,0
2450,2450-2,0
2450,2450-3,0
2450,2450-4,0
2450,2450-5,0
2450,2450-6,0
2451,2451-0,0
2451,2451-1,0
2451,2451-2,0
2452,2452-0,0
2452,2452-1,0
2452,2452-2,0
2453,2453-0,0
2453,2453-1,0
2454,2454-0,0
2454,2454-1,0
2455,2455-0,0
2455,2455-1,0
2455,2455-2,0
2455,2455-3,0
2455,2455-4,0
2455,2455-5,1
2455,2455-6,0
2456,2456-0,0
2456,2456-1,0
2456,2456-2,0
2456,2456-3,0
2457,2457-0,0
2457,2457-1,1
2457,2457-2,0
2457,2457-3,0
2457,2457-4,0
2458,2458-0,0
2458,2458-1,0
2459,2459-0,1
2459,2459-1,0
2460,2460-0,1
2460,2460-1,0
2461,2461-0,0
2462,2462-0,1
2462,2462-1,0
2463,2463-0,0
2464,2464-0,0
2464,2464-1,1
2464,2464-2,0
2464,2464-3,0
2465,2465-0,0
2465,2465-1,0
2465,2465-2,0
2465,2465-3,0
2465,2465-4,0
2465,2465-5,0
2466,2466-0,1
2466,2466-1,0
2467,2467-0,0
2467,2467-1,0
2467,2467-2,0
2467,2467-3,0
2467,2467-4,0
2467,2467-5,1
2467,2467-6,0
2467,2467-7,0
2468,2468-0,0
2468,2468-1,0
2469,2469-0,1
2469,2469-1,0
2469,2469-2,0
2470,2470-0,0
2470,2470-1,1
2471,2471-0,0
2472,2472-0,0
2472,2472-1,0
2472,2472-2,0
2473,2473-0,0
2473,2473-1,0
2473,2473-2,0
2473,2473-3,0
2473,2473-4,0
2473,2473-5,0
2474,2474-0,0
2474,2474-1,1
2474,2474-2,0
2474,2474-3,0
2475,2475-0,0
2475,2475-1,0
2475,2475-2,0
2475,2475-3,0
2475,2475-4,1
2475,2475-5,0
2476,2476-0,0
2476,2476-1,1
2476,2476-2,0
2477,2477-0,1
2477,2477-1,0
2477,2477-2,0
2477,2477-3,0
2477,2477-4,0
2477,2477-5,0
2478,2478-0,1
2478,2478-1,0
2478,2478-2,0
2478,2478-3,0
2478,2478-4,0
2478,2478-5,0
2479,2479-0,0
2480,2480-0,0
2481,2481-0,0
2482,2482-0,0
2482,2482-1,1
2483,2483-0,0
2483,2483-1,1
2483,2483-2,0
2483,2483-3,0
2483,2483-4,0
2483,2483-5,0
2484,2484-0,0
2484,2484-1,1
2484,2484-2,0
2484,2484-3,0
2485,2485-0,0
2486,2486-0,1
2486,2486-1,0
2487,2487-0,0
2488,2488-0,0
2489,2489-0,0
2490,2490-0,0
2490,2490-1,0
2490,2490-2,0
2490,2490-3,0
2490,2490-4,0
2490,2490-5,0
2490,2490-6,0
2490,2490-7,0
2490,2490-8,0
2490,2490-9,0
2490,2490-10,0
2490,2490-11,0
2490,2490-12,0
2491,2491-0,0
2492,2492-0,0
2492,2492-1,0
2492,2492-2,0
2493,2493-0,0
2493,2493-1,0
2493,2493-2,0
2494,2494-0,0
2494,2494-1,1
2495,2495-0,0
2495,2495-1,0
2495,2495-2,1
2496,2496-0,0
2496,2496-1,0
2496,2496-2,0
2496,2496-3,0
2496,2496-4,0
2496,2496-5,0
2496,2496-6,0
2496,2496-7,0
2496,2496-8,0
2496,2496-9,0
2496,2496-10,0
2496,2496-11,0
2497,2497-0,0
2497,2497-1,0
2497,2497-2,0
2497,2497-3,0
2497,2497-4,0
2498,2498-0,0
2498,2498-1,0
2498,2498-2,1
2498,2498-3,0
2499,2499-0,0
2500,2500-0,0
2500,2500-1,0
2501,2501-0,0
2502,2502-0,0
2502,2502-1,0
2502,2502-2,0
2502,2502-3,0
2502,2502-4,0
2502,2502-5,0
2503,2503-0,1
2503,2503-1,0
2503,2503-2,0
2504,2504-0,0
2504,2504-1,0
2504,2504-2,1
2504,2504-3,0
2504,2504-4,0
2505,2505-0,0
2505,2505-1,0
2505,2505-2,0
2505,2505-3,0
2505,2505-4,0
2506,2506-0,0
2507,2507-0,0
2508,2508-0,0
2508,2508-1,0
2508,2508-2,0
2508,2508-3,0
2508,2508-4,0
2508,2508-5,1
2509,2509-0,0
2510,2510-0,0
2510,2510-1,0
2510,2510-2,0
2510,2510-3,0
2511,2511-0,0
2511,2511-1,0
2511,2511-2,1
2511,2511-3,0
2512,2512-0,0
2513,2513-0,0
2513,2513-1,0
2514,2514-0,0
2514,2514-1,0
2514,2514-2,0
2514,2514-3,0
2515,2515-0,0
2516,2516-0,0
2516,2516-1,0
2516,2516-2,0
2516,2516-3,0
2516,2516-4,0
2516,2516-5,0
2516,2516-6,0
2516,2516-7,1
2516,2516-8,0
2517,2517-0,0
2517,2517-1,0
2517,2517-2,0
2517,2517-3,0
2517,2517-4,1
2517,2517-5,0
2518,2518-0,0
2518,2518-1,0
2518,2518-2,0
2518,2518-3,1
2519,2519-0,0
2519,2519-1,0
2519,2519-2,0
2520,2520-0,0
2520,2520-1,0
2520,2520-2,0
2520,2520-3,0
2520,2520-4,0
2520,2520-5,0
2520,2520-6,0
2520,2520-7,0
2520,2520-8,1
2521,2521-0,0
2522,2522-0,1
2522,2522-1,0
2522,2522-2,0
2522,2522-3,0
2523,2523-0,1
2523,2523-1,0
2524,2524-0,0
2524,2524-1,0
2524,2524-2,1
2524,2524-3,0
2525,2525-0,0
2525,2525-1,0
2526,2526-0,0
2526,2526-1,1
2526,2526-2,0
2527,2527-0,0
2527,2527-1,0
2528,2528-0,1
2528,2528-1,0
2528,2528-2,0
2528,2528-3,0
2528,2528-4,0
2528,2528-5,0
2528,2528-6,0
2528,2528-7,0
2528,2528-8,0
2528,2528-9,0
2528,2528-10,0
2529,2529-0,0
2529,2529-1,0
2529,2529-2,0
2529,2529-3,0
2529,2529-4,0
2529,2529-5,0
2530,2530-0,0
2531,2531-0,0
2531,2531-1,0
2532,2532-0,0
2532,2532-1,0
2532,2532-2,0
2532,2532-3,0
2532,2532-4,0
2532,2532-5,0
2532,2532-6,0
2532,2532-7,1
2532,2532-8,0
2532,2532-9,0
2532,2532-10,0
2532,2532-11,0
2532,2532-12,0
2532,2532-13,0
2533,2533-0,0
2533,2533-1,1
2533,2533-2,0
2534,2534-0,0
2534,2534-1,0
2534,2534-2,1
2534,2534-3,0
2534,2534-4,0
2535,2535-0,0
2535,2535-1,0
2535,2535-2,0
2535,2535-3,1
2536,2536-0,1
2536,2536-1,0
2536,2536-2,0
2536,2536-3,0
2536,2536-4,0
2537,2537-0,0
2537,2537-1,0
2537,2537-2,0
2537,2537-3,1
2537,2537-4,0
2537,2537-5,0
2538,2538-0,1
2538,2538-1,0
2539,2539-0,0
2539,2539-1,1
2540,2540-0,0
2541,2541-0,0
2542,2542-0,0
2542,2542-1,0
2543,2543-0,0
2543,2543-1,0
2544,2544-0,1
2544,2544-1,0
2544,2544-2,0
2544,2544-3,0
2544,2544-4,0
2544,2544-5,0
2544,2544-6,0
2544,2544-7,0
2544,2544-8,0
2544,2544-9,0
2545,2545-0,1
2545,2545-1,0
2546,2546-0,0
2547,2547-0,0
2547,2547-1,1
2547,2547-2,0
2548,2548-0,0
2548,2548-1,0
2549,2549-0,1
2549,2549-1,0
2550,2550-0,1
2551,2551-0,0
2551,2551-1,0
2551,2551-2,0
2551,2551-3,0
2552,2552-0,0
2552,2552-1,1
2552,2552-2,0
2553,2553-0,1
2553,2553-1,0
2553,2553-2,0
2553,2553-3,0
2553,2553-4,0
2553,2553-5,0
2554,2554-0,0
2554,2554-1,0
2554,2554-2,0
2554,2554-3,0
2555,2555-0,0
2555,2555-1,0
2556,2556-0,0
2557,2557-0,0
2557,2557-1,0
2557,2557-2,0
2557,2557-3,0
2557,2557-4,1
2557,2557-5,0
2557,2557-6,0
2557,2557-7,0
2557,2557-8,0
2557,2557-9,0
2557,2557-10,0
2558,2558-0,1
2558,2558-1,0
2559,2559-0,0
2559,2559-1,0
2560,2560-0,0
2560,2560-1,0
2560,2560-2,0
2560,2560-3,0
2560,2560-4,0
2561,2561-0,1
2561,2561-1,0
2562,2562-0,0
2562,2562-1,0
2562,2562-2,0
2562,2562-3,0
2562,2562-4,0
2562,2562-5,0
2562,2562-6,0
2562,2562-7,0
2562,2562-8,0
2562,2562-9,0
2562,2562-10,0
2562,2562-11,0
2562,2562-12,0
2562,2562-13,0
2562,2562-14,0
2563,2563-0,0
2564,2564-0,0
2565,2565-0,0
2565,2565-1,0
2565,2565-2,0
2565,2565-3,0
2565,2565-4,0
2565,2565-5,0
2565,2565-6,0
2565,2565-7,0
2565,2565-8,0
2565,2565-9,0
2565,2565-10,0
2566,2566-0,0
2566,2566-1,0
2566,2566-2,0
2566,2566-3,0
2566,2566-4,0
2566,2566-5,0
2566,2566-6,0
2566,2566-7,0
2566,2566-8,0
2566,2566-9,0
2567,2567-0,1
2567,2567-1,0
2567,2567-2,0
2568,2568-0,0
2568,2568-1,0
2568,2568-2,0
2568,2568-3,0
2568,2568-4,0
2568,2568-5,0
2569,2569-0,0
2569,2569-1,0
2569,2569-2,0
2569,2569-3,0
2570,2570-0,0
2570,2570-1,1
2570,2570-2,0
2571,2571-0,0
2571,2571-1,0
2572,2572-0,0
2572,2572-1,0
2572,2572-2,0
2572,2572-3,0
2572,2572-4,0
2572,2572-5,0
2572,2572-6,0
2572,2572-7,0
2572,2572-8,0
2572,2572-9,1
2572,2572-10,0
2572,2572-11,0
2572,2572-12,0
2573,2573-0,0
2574,2574-0,0
2575,2575-0,0
2575,2575-1,1
2575,2575-2,0
2576,2576-0,0
2576,2576-1,0
2576,2576-2,0
2576,2576-3,0
2577,2577-0,0
2578,2578-0,0
2578,2578-1,0
2579,2579-0,1
2579,2579-1,0
2580,2580-0,0
2580,2580-1,1
2580,2580-2,0
2580,2580-3,0
2580,2580-4,0
2581,2581-0,0
2581,2581-1,0
2581,2581-2,0
2581,2581-3,0
2581,2581-4,0
2581,2581-5,0
2582,2582-0,0
2583,2583-0,0
2583,2583-1,0
2583,2583-2,0
2584,2584-0,0
2584,2584-1,0
2585,2585-0,0
2585,2585-1,0
2585,2585-2,0
2586,2586-0,0
2586,2586-1,0
2586,2586-2,1
2586,2586-3,0
2586,2586-4,0
2586,2586-5,0
2586,2586-6,0
2587,2587-0,1
2587,2587-1,0
2587,2587-2,0
2587,2587-3,0
2588,2588-0,0
2588,2588-1,0
2588,2588-2,0
2588,2588-3,0
2588,2588-4,0
